Time(s),V_pv_instant(V),V_mppt(V),I_pv(A),P_pv(W),P_ref(W),V_out(V),I_L(A),Duty
0.0654,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.0656,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.0658,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.066,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.0662,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.0664,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.0666,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.0668,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.067,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.0672,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.0674,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.0676,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.0678,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.068,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.0682,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.0684,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.0686,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.0688,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.069,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.0692,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.0694,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.0696,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.0698,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.07,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.0702,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.0704,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.0706,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.0708,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.071,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.0712,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.0714,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.0716,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.0718,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.072,18.1479,18.1479,4.61199,83.6979,85.0695,24.3168,4.61199,0.271092
0.0722,18.1013,18.1013,4.63225,83.85,85.0695,24.3149,4.63225,0.272759
0.0724,18.0428,18.0428,4.64684,83.8419,85.0695,24.314,4.64684,0.274425
0.0726,18.0875,18.0875,4.62758,83.7015,85.0695,24.3146,4.62758,0.272759
0.0728,18.1466,18.1466,4.61466,83.7406,85.0695,24.3139,4.61466,0.271092
0.073,18.1036,18.1036,4.63172,83.8508,85.0695,24.3149,4.63172,0.272759
0.0732,18.0534,18.0534,4.64268,83.8159,85.0695,24.3172,4.64268,0.274425
0.0734,18.1042,18.1042,4.62168,83.6718,85.0695,24.3138,4.62168,0.272759
0.0736,18.1498,18.1498,4.6158,83.7758,85.0695,24.3136,4.6158,0.271092
0.0738,18.0917,18.0917,4.63674,83.8863,85.0695,24.3173,4.63674,0.272759
0.074,18.0577,18.0577,4.63859,83.7624,85.0695,24.3156,4.63859,0.274425
0.0742,18.108,18.108,4.62553,83.7594,85.0695,24.3145,4.62553,0.272759
0.0744,18.149,18.149,4.61407,83.7407,85.0695,24.3136,4.61407,0.271092
0.0746,18.1023,18.1023,4.63046,83.8222,85.0695,24.3148,4.63046,0.272759
0.0748,18.047,18.047,4.64367,83.8044,85.0695,24.3156,4.64367,0.274425
0.075,18.0998,18.0998,4.62386,83.6908,85.0695,24.3168,4.62386,0.272759
0.0752,18.1484,18.1484,4.613,83.7184,85.0695,24.3157,4.613,0.271092
0.0754,18.1078,18.1078,4.62968,83.8332,85.0695,24.3146,4.62968,0.272759
0.0756,18.0535,18.0535,4.64417,83.8435,85.0695,24.3162,4.64417,0.274425
0.0758,18.0783,18.0783,4.63117,83.7236,85.0695,24.3169,4.63117,0.272759
0.076,18.1407,18.1407,4.6123,83.6704,85.0695,24.3159,4.6123,0.271092
0.0762,18.1144,18.1144,4.62993,83.8682,85.0695,24.3169,4.62993,0.272759
0.0764,18.0412,18.0412,4.64676,83.8329,85.0695,24.3193,4.64676,0.274425
0.0766,18.1074,18.1074,4.62142,83.682,85.0695,24.315,4.62142,0.272759
0.0768,18.1445,18.1445,4.61603,83.7553,85.0695,24.3138,4.61603,0.271092
0.077,18.1135,18.1135,4.6281,83.8313,85.0695,24.3155,4.6281,0.272759
0.0772,18.0551,18.0551,4.64062,83.7867,85.0695,24.3155,4.64062,0.274425
0.0774,18.0824,18.0824,4.63286,83.7731,85.0695,24.315,4.63286,0.272759
