ok,rtt_ms,t_us,t_loc_us,heap,k,vpv,ipv,vref,vref_port
1,72.76830000046175,13,1576,182352,159,13.52494,4.4518,14.83456,
1,68.04360000023735,12,1640,182348,160,16.515303,2.937996,17.21563,
1,68.29649999963294,8,1560,182352,161,19.19059,1.34405,17.6,
1,74.28600000093866,91,1758,182336,162,17.569236,2.311929,17.33919,
1,66.56769999972312,12,1697,182344,163,13.403278,3.699195,15.2807,
1,73.08589999956894,11,1693,182336,164,14.902576,2.319583,18.43456,
1,67.91729999895324,12,1625,182344,165,19.549422,1.797193,17.69519,
1,104.25070000019332,11,1683,182348,166,16.097389,1.096053,15.42738,
1,74.64390000131971,38,641,182344,167,13.306945,4.533675,17.33919,
1,68.30230000014126,33,1601,182356,168,18.31398,3.227342,17.02822,
1,70.84339999892109,11,1584,182344,169,13.779627,3.23099,16.24816,
1,70.41120000030787,11,1656,182348,170,12.097172,3.851975,17.50455,
1,69.32710000000952,13,1693,182344,171,17.734005,3.58418,15.48969,
1,70.37059999856865,90,1739,182348,172,16.890709,1.294866,17.33919,
1,68.75919999947655,12,1650,182344,173,13.971248,3.297512,14.63813,
1,68.50259999919217,12,1664,182348,174,15.153494,4.968093,14.40456,
1,71.78509999903326,12,1597,182344,175,19.389963,1.608032,17.16348,
1,76.9787000008364,11,1622,182328,176,16.719685,3.78486,16.7233,
1,81.37019999958284,90,1671,182352,177,13.092347,2.250383,17.33919,
1,55.94560000099591,12,1638,182348,178,17.727343,4.604432,16.99519,
1,66.33149999834131,12,1662,182352,179,14.733941,1.955775,15.91337,
1,70.4329999989568,12,1648,182348,180,18.574336,3.339931,17.59602,
1,73.14109999970242,0,1665,182336,181,15.812707,2.0246,16.91094,
1,69.58210000084364,91,1743,182348,182,12.581267,1.071566,17.33919,
1,73.03380000121251,5,587,182260,183,16.639761,1.764441,18.3683,
1,65.7455000000482,11,1586,182352,184,19.804264,1.429909,19.36165,
1,70.536400000492,12,1640,182344,185,15.61671,2.578639,17.45663,
1,68.47240000024613,12,1663,182332,186,13.858492,3.995023,15.39256,
1,74.34439999997267,91,1712,182340,187,17.149638,3.903031,17.33919,
1,84.75459999863233,12,1582,182324,188,12.662469,2.410974,14.7683,
1,89.19630000127654,12,1698,182348,189,16.158665,2.706885,15.76165,
1,80.01330000115559,12,1580,182348,190,12.32494,1.77611,17.38284,
1,78.32170000074257,11,1702,182348,191,19.560197,1.650279,17.47961,
1,70.81600000128674,91,1765,182340,192,18.816419,4.288549,17.33919,
1,72.4817999998777,0,600,182076,193,15.13035,2.867134,17.10357,
1,72.44390000050771,12,1577,182336,194,18.592014,3.722745,15.253,
1,67.6526000006561,12,1573,182356,195,18.69555,4.030386,17.37312,
1,70.7297999997536,12,1619,182336,196,17.530172,4.651896,18.37498,
1,71.07210000140185,90,1775,182372,197,18.582457,1.716251,17.33919,
1,102.26709999915329,11,1595,182348,198,17.985794,1.346725,17.71383,
1,141.34259999991627,11,1583,182380,199,15.40685,2.587008,16.85668,
1,128.8269999986369,11,1621,182348,200,13.617345,4.75162,17.34754,
1,90.49290000075416,12,1586,182372,201,12.758213,1.019598,17.28564,
1,82.58930000010878,91,1779,182348,202,14.583366,4.962979,17.33919,
1,88.50639999945997,54,1722,182372,203,14.117561,4.322777,17.33919,
1,123.96140000055311,12,1592,182348,204,13.384909,3.345513,10.4,
1,93.37909999885596,12,1541,182348,205,19.667275,3.866053,14.0,
1,94.27909999976691,13,1641,182336,206,19.844064,3.298227,17.6,
1,107.29210000135936,12,1688,182340,207,19.866678,4.348188,21.2,
1,112.17289999876812,91,1772,182328,208,18.225986,4.55396,17.33919,
1,89.7835000014311,12,1655,182344,209,17.051932,2.425458,14.0,
1,96.60249999978987,12,1523,182356,210,16.22626,1.906002,17.6,
1,92.9405000006227,11,1664,182348,211,18.220353,1.680314,17.42117,
1,97.15199999845936,11,1697,182344,212,16.617584,3.143596,19.10763,
1,111.68270000052871,91,1758,182352,213,17.375222,4.041946,17.33919,
1,97.80219999993278,13,1665,182348,214,12.878623,3.499764,15.82917,
1,95.37730000010924,12,1701,182356,215,15.311647,3.456806,16.90307,
1,97.80990000035672,11,1699,182348,216,17.551876,3.341918,17.40028,
1,104.19870000077935,12,1597,182348,217,17.863089,3.080101,20.62714,
1,91.35319999950298,90,1776,182360,218,15.702942,2.147075,17.33919,
1,93.18160000111675,13,1590,182348,219,13.833213,3.781208,12.22917,
1,89.28919999925711,11,1636,182348,220,17.565691,1.78193,14.19368,
1,126.131399998485,12,1663,182348,221,19.774699,3.684603,17.60749,
1,89.5808000004763,12,1662,182348,222,16.249729,4.364701,19.21317,
1,88.87679999861575,90,1748,182344,223,15.892163,2.903779,17.33919,
1,82.2109000000637,12,1697,182352,224,14.066195,1.624542,15.82917,
1,82.30920000096376,13,1662,182348,225,17.692965,4.376444,17.79368,
1,70.88260000091395,12,1641,182364,226,17.42239,2.475286,17.42747,
