ok,rtt_ms,t_us,t_loc_us,heap,k,vpv,ipv,vref,vref_port
1,76.39329999983602,10,1598,182352,673,18.464865,2.328581,9.0,9.0
1,105.50890000013169,10,1627,182364,674,16.473247,1.221975,10.0,10.0
1,74.54989999860118,9,1552,182328,675,16.406188,1.110952,9.0,9.0
1,77.10629999928642,9,1532,182352,676,13.658067,2.791587,8.0,8.0
1,73.58599999861326,9,1643,182344,677,16.190498,1.501234,9.0,9.0
1,75.17679999909888,10,1550,182360,678,15.672294,4.121934,10.0,10.0
1,99.16279999924882,10,1621,182372,679,17.646299,2.476319,9.0,9.0
1,126.47440000000643,9,1640,181980,680,15.969157,4.196011,8.0,8.0
1,81.26249999986612,10,1653,182352,681,14.105409,1.560882,9.0,9.0
1,69.48770000053628,9,1534,182352,682,19.752058,4.492029,10.0,10.0
1,66.83539999903587,10,1558,182352,683,18.993503,2.908689,9.0,9.0
1,69.13480000002892,10,1654,182352,684,12.282817,3.971854,10.0,10.0
1,76.56210000095598,10,1526,182368,685,18.321263,4.860523,11.0,11.0
1,68.99290000001201,9,1355,182352,686,12.286244,4.251247,10.0,10.0
1,68.0515000003652,9,1606,182352,687,14.694385,3.666359,9.0,9.0
1,70.81110000035551,9,1569,182352,688,19.204482,2.006472,10.0,10.0
1,76.91300000078627,10,1625,182368,689,19.947426,1.151395,9.0,9.0
1,69.92920000084268,9,1548,182352,690,12.917725,2.922711,8.0,8.0
1,70.79290000001492,10,1639,182328,691,17.751607,4.705976,7.0,7.0
1,77.91379999980563,9,1588,182364,692,18.778172,4.882053,6.0,6.0
1,72.56219999908353,9,1331,182368,693,15.530869,2.625262,7.0,7.0
1,78.72750000024098,9,1639,182364,694,16.715601,3.767796,8.0,8.0
1,80.26780000000144,9,1515,182368,695,19.223049,3.368094,9.0,9.0
1,105.13910000008764,10,1615,182364,696,19.247744,2.662713,8.0,8.0
1,81.49480000065523,9,1560,182348,697,18.170867,4.99227,7.0,7.0
1,86.76949999971839,10,1581,182360,698,12.630158,3.828976,8.0,8.0
1,77.55379999980505,1,1291,182360,699,19.225279,4.577964,9.0,9.0
1,65.15960000069754,10,1613,182364,700,18.982069,2.114989,8.0,8.0
1,68.74839999909454,9,1606,182352,701,15.250407,3.032387,7.0,7.0
1,65.73240000034275,0,1293,182352,702,19.757383,2.06225,8.0,8.0
1,66.07030000122904,9,1563,182348,703,17.283969,4.039117,9.0,9.0
1,66.5947999987111,9,1606,182348,704,13.173506,4.481375,8.0,8.0
1,65.85730000006151,0,1288,182348,705,16.041832,4.825184,7.0,7.0
1,66.89970000115864,10,1596,182364,706,19.117529,4.789756,6.0,6.0
1,64.13600000087172,9,1606,182368,707,13.462544,4.338596,7.0,7.0
1,67.25840000035532,0,1315,182348,708,18.902555,4.789113,8.0,8.0
1,66.12570000106643,9,1567,182348,709,17.196376,2.474128,7.0,7.0
1,71.5569999993022,10,1578,182348,710,16.695137,1.631528,8.0,8.0
1,76.54060000095342,9,1577,182364,711,19.969489,3.88888,9.0,9.0
1,69.2693999990297,10,1624,182360,712,14.716454,4.675499,8.0,8.0
1,68.0752999996912,9,1515,182364,713,17.699127,2.332498,9.0,9.0
1,86.08280000044033,10,1574,182332,714,19.435076,2.297367,10.0,10.0
1,81.23390000037034,10,1649,182356,715,14.559688,1.118899,9.0,9.0
1,64.01679999908083,9,1532,182356,716,17.607265,1.432006,8.0,8.0
1,72.33669999914127,9,1547,182344,717,12.389378,3.624271,7.0,7.0
1,106.64730000098643,10,1621,182372,718,19.746842,1.256705,8.0,8.0
1,83.44560000114143,9,1607,182368,719,18.078774,1.914642,9.0,9.0
1,69.63420000101905,10,1657,182360,720,18.889864,1.048577,8.0,8.0
1,75.3221000013582,9,1692,182340,721,13.553194,4.900581,7.0,7.0
1,80.58759999948961,10,1658,182360,722,16.603124,1.526876,8.0,8.0
1,86.65259999906993,10,1598,182372,723,12.037755,2.636129,9.0,9.0
1,78.00459999998566,9,1530,182372,724,15.475412,3.131214,10.0,10.0
1,86.36280000064289,9,1590,182348,725,17.446383,1.615901,9.0,9.0
1,78.34220000040659,1,1092,182360,726,14.546902,1.211943,10.0,10.0
1,65.31919999906677,10,1617,182372,727,19.972031,2.695401,11.0,11.0
1,70.54299999981595,10,1570,182372,728,17.427881,2.141053,10.0,10.0
1,75.78819999980624,0,728,182328,729,13.137743,1.774138,11.0,11.0
1,70.24140000066836,9,1551,182352,730,12.121523,3.753114,12.0,12.0
1,66.29090000024007,10,1600,182368,731,19.917516,1.366404,11.0,11.0
1,71.50499999988824,10,1556,182376,732,13.32192,4.206787,10.0,10.0
1,79.38599999943108,6,1090,182368,733,17.091112,4.791199,9.0,9.0
1,66.80609999966691,10,1612,182368,734,14.917697,2.712249,10.0,10.0
1,78.45160000033502,10,1539,182376,735,14.29122,4.217557,11.0,11.0
1,70.92880000163859,10,1612,182368,736,13.500131,2.519204,10.0,10.0
1,63.64680000115186,9,1509,182368,737,17.275184,4.653537,9.0,9.0
1,71.25669999913953,9,1627,182368,738,18.502637,1.33985,10.0,10.0
1,68.20230000084848,10,1611,182368,739,18.912636,4.165303,11.0,11.0
1,102.77380000115954,10,837,182368,740,15.765875,3.215106,10.0,10.0
1,75.55939999838301,10,1581,182368,741,15.545706,1.221849,11.0,11.0
1,68.21139999919978,9,1632,182368,742,14.562255,4.652338,12.0,12.0
1,68.09439999960887,10,1540,182368,743,16.789106,1.392728,11.0,11.0
1,70.53520000044955,9,1557,182368,744,16.411527,3.473725,10.0,10.0
1,78.14390000021376,9,549,179948,745,18.489909,3.326343,9.0,9.0
1,64.136499999222,9,1543,182320,746,13.61075,4.879714,8.0,8.0
1,72.44910000008531,10,825,182336,747,14.370119,3.901456,9.0,9.0
1,77.51599999937753,9,1563,182328,748,17.501804,4.693107,10.0,10.0
1,75.96010000088427,10,1650,182328,749,18.120215,2.55082,9.0,9.0
1,74.23720000042522,10,1682,182328,750,12.384139,3.625351,10.0,10.0
1,79.5734999992419,9,818,182328,751,12.095083,1.209612,9.0,9.0
1,78.92079999874113,10,1586,182344,752,12.18529,3.292522,8.0,8.0
1,74.4684999990568,10,1507,182344,753,18.29954,1.281008,9.0,9.0
1,71.0689999996248,9,1686,182336,754,14.554372,2.516718,10.0,10.0
1,86.6455000013957,3,617,182048,755,19.195451,3.585344,11.0,11.0
1,80.00589999937802,9,821,182336,756,15.238008,4.688035,12.0,12.0
1,70.17219999943336,10,1531,182352,757,17.49705,3.688986,11.0,11.0
1,79.38389999981155,9,1552,182340,758,17.696746,3.167312,12.0,12.0
1,76.31750000109605,0,1583,182320,759,15.739988,4.889966,13.0,13.0
1,72.54219999958877,10,826,182344,760,16.574616,2.624791,12.0,12.0
1,64.94490000113728,9,1546,182344,761,12.748608,1.769037,13.0,13.0
1,102.8535000004922,9,1639,182344,762,19.866317,4.846818,14.0,14.0
1,78.28339999832679,10,1620,182360,763,12.023809,1.311181,13.0,13.0
1,72.02779999897757,10,1583,182344,764,17.431124,1.872066,12.0,12.0
1,66.07869999970717,10,1648,182328,765,17.309224,1.839288,13.0,13.0
1,64.58740000016405,9,1604,182344,766,15.174741,2.303545,14.0,14.0
1,66.60680000095454,9,1558,182328,767,13.971869,4.100458,15.0,15.0
1,63.21770000067772,9,1558,182344,768,14.430511,4.658621,16.0,16.0
1,65.30530000054569,9,1605,182352,769,13.509766,4.579744,15.0,15.0
1,68.70800000069721,10,1575,182328,770,13.227908,2.183778,16.0,16.0
1,65.48750000001746,10,1651,182352,771,19.869624,1.189272,15.0,15.0
1,65.81659999937983,10,1619,182328,772,18.706356,1.654734,14.0,14.0
1,69.88030000138679,9,1531,182352,773,16.152766,4.8328,13.0,13.0
1,63.776599999982864,10,1653,182328,774,12.951439,2.507614,14.0,14.0
1,65.97150000015972,9,1496,182360,775,16.06544,3.60893,15.0,15.0
1,71.63100000070699,10,1573,182336,776,14.689905,1.994987,14.0,14.0
1,66.65529999918363,10,1656,182348,777,19.262562,1.032272,15.0,15.0
1,69.06479999997828,9,1527,182328,778,19.849785,1.597216,16.0,16.0
1,78.4390999997413,10,1593,182344,779,13.848241,3.926525,17.0,17.0
1,71.19630000124744,1,807,182368,780,18.02449,3.052076,18.0,18.0
1,82.97850000053586,10,1599,182356,781,12.17238,1.890641,17.0,17.0
1,78.39479999893229,10,1581,182344,782,13.663891,4.569269,16.0,16.0
1,66.78590000046825,9,1637,182364,783,15.670678,4.069772,15.0,15.0
1,98.4046000012313,10,1083,182340,784,19.249885,2.572604,16.0,16.0
1,70.45540000035544,9,1602,182360,785,19.391075,3.721658,17.0,17.0
1,67.67949999994016,10,1552,182344,786,16.838879,2.802725,16.0,16.0
1,71.03580000148213,10,1572,182352,787,15.536892,2.295946,17.0,17.0
1,77.1708000011131,0,866,182376,788,14.231228,2.940577,18.0,18.0
1,62.33599999904982,10,1604,182344,789,15.261284,2.049269,17.0,17.0
1,68.30029999946419,10,1620,182360,790,12.589808,4.893077,16.0,16.0
1,67.71110000045155,0,859,182348,791,16.581852,2.343868,17.0,17.0
1,67.41189999956987,9,1656,182368,792,18.722463,2.948191,18.0,18.0
1,71.00660000105563,10,1620,182340,793,18.686773,1.659066,17.0,17.0
1,64.83420000040496,1,813,182364,794,13.164779,1.941046,18.0,18.0
1,63.59060000067984,9,1569,182348,795,18.88182,4.058481,19.0,19.0
1,63.88399999923422,10,1618,182360,796,14.624327,4.734142,18.0,18.0
1,68.20880000122997,1,821,182360,797,18.882834,2.552322,19.0,19.0
1,64.97990000025311,9,1559,182360,798,16.798858,4.939331,20.0,20.0
1,67.86820000161242,9,1605,182364,799,17.650391,1.790962,19.0,19.0
1,67.02899999982037,0,853,182364,800,16.789041,4.565004,18.0,18.0
1,67.03030000062427,3,738,182256,801,16.258619,2.869502,19.0,19.0
1,72.46699999996054,10,1565,182336,802,17.963152,2.816177,20.0,20.0
1,77.11670000026061,9,1590,182340,803,17.065149,1.028107,19.0,19.0
1,65.9414999990986,10,1619,182352,804,18.102488,4.844117,18.0,18.0
1,65.31629999881261,10,1518,182340,805,18.761775,4.266846,19.0,19.0
1,97.64030000042112,9,1563,182352,806,15.788701,3.941438,18.0,18.0
1,77.97560000108206,0,957,182340,807,15.913273,1.45417,19.0,19.0
1,74.44820000091568,9,1638,182352,808,12.268282,2.392784,20.0,20.0
1,69.40450000001874,10,1513,182352,809,18.693044,2.88066,21.0,21.0
1,69.59920000008424,10,1629,182348,810,12.888189,1.134221,20.0,20.0
1,65.74000000000524,9,1632,182352,811,16.222868,1.993637,19.0,19.0
1,67.17749999916123,9,1509,182364,812,17.109746,2.182915,18.0,18.0
1,84.00829999845882,10,1595,182360,813,15.54875,1.565562,19.0,19.0
1,79.06249999905413,10,1593,182364,814,15.246572,3.274515,20.0,20.0
1,68.91209999957937,9,1580,182352,815,16.24377,1.408692,19.0,19.0
1,69.69829999979993,9,1533,182368,816,18.880324,3.855514,18.0,18.0
1,76.15050000094925,9,1545,182356,817,13.19065,1.441011,19.0,19.0
1,70.62960000075691,9,815,182360,818,13.386914,2.640973,20.0,20.0
1,62.41210000007413,10,1606,182336,819,13.958653,1.914604,19.0,19.0
1,67.32050000027812,10,1653,182344,820,17.021185,1.477637,20.0,20.0
1,66.56680000014603,1,820,182336,821,13.704081,4.657798,21.0,21.0
1,71.75610000012966,10,1473,182344,822,12.941584,1.891094,20.0,20.0
1,67.0598999986396,10,1619,182344,823,19.267962,4.124253,19.0,19.0
1,65.8322000017506,0,854,182356,824,15.586149,4.878189,20.0,20.0
1,61.8107999998756,10,1639,182356,825,14.615426,3.374819,19.0,19.0
1,66.8351000003895,9,1637,182368,826,13.626939,2.836916,20.0,20.0
1,68.04850000116858,0,808,182364,827,13.962429,3.883047,21.0,21.0
1,87.81289999933506,10,1636,182344,828,13.473619,4.544004,22.0,22.0
1,94.92069999942032,10,1580,182360,829,19.175517,4.074242,23.0,23.0
1,73.83759999902395,0,1590,182344,830,19.087452,2.209535,22.0,22.0
1,73.42629999948258,9,1557,182352,831,12.414319,4.633257,21.0,21.0
1,66.88849999954982,10,1649,182368,832,16.614964,1.175782,22.0,22.0
1,68.56510000034177,10,1617,182372,833,18.207507,2.28606,23.0,23.0
1,64.29840000055265,10,1577,182348,834,19.616059,4.93846,23.0,23.0
1,68.83860000016284,10,1653,182372,835,16.821128,4.631352,22.0,22.0
1,65.89579999854323,10,1540,182348,836,14.856345,2.098614,23.0,23.0
1,66.2240000001475,10,1583,182372,837,17.841376,3.235419,23.0,23.0
1,70.69039999987581,0,1604,182344,838,12.197578,2.394916,22.0,22.0
1,65.49839999934193,9,1500,182356,839,12.06909,2.236204,23.0,23.0
1,70.34740000017337,9,1574,182316,840,15.741517,2.447807,23.0,23.0
1,79.9462000013591,0,856,182348,841,16.193148,1.117902,22.0,22.0
1,70.45769999967888,9,1476,182340,842,19.591321,1.84444,21.0,21.0
1,77.53939999929571,9,1536,182348,843,12.672988,3.424233,20.0,20.0
1,66.16050000047835,9,1583,182344,844,17.368377,2.283513,21.0,21.0
1,66.24430000010761,10,1650,182348,845,19.323644,1.618112,20.0,20.0
1,63.82119999943825,9,1526,182344,846,13.376026,4.374536,19.0,19.0
1,70.37289999971108,10,1611,182348,847,15.593069,3.239132,20.0,20.0
1,63.137799999822164,9,1641,182344,848,18.142316,2.902071,21.0,21.0
1,66.7451000008441,10,1552,182360,849,19.123659,1.895608,20.0,20.0
1,88.57530000022962,10,1531,182356,850,15.916361,1.679624,21.0,21.0
1,79.9405999987357,10,1677,182360,851,13.903432,3.453555,22.0,22.0
1,67.99420000061218,10,1620,182340,852,16.815988,2.525232,21.0,21.0
1,70.1085000000603,10,1567,182328,853,12.073217,2.79329,22.0,22.0
1,61.80580000000191,10,1601,182344,854,14.157771,4.981119,23.0,23.0
1,68.22830000055546,9,1638,182360,855,16.627684,4.542716,23.0,23.0
1,67.55789999988338,9,1685,182340,856,17.530019,1.365698,22.0,22.0
1,65.96460000037041,9,1666,182340,857,15.925566,4.798826,21.0,21.0
1,64.05180000001565,9,1603,182352,858,16.250913,1.565542,22.0,22.0
1,72.26799999989453,9,1686,182320,859,18.099835,4.11203,23.0,23.0
1,66.26969999888388,9,1563,182352,860,17.876295,3.642869,22.0,22.0
1,61.465800001315074,9,1595,182380,861,18.807097,2.721275,23.0,23.0
1,65.7296999997925,10,1551,182348,862,14.722616,4.582446,23.0,23.0
1,66.09519999983604,9,1560,182368,863,12.686049,4.876447,22.0,22.0
1,66.65529999918363,9,1595,182368,864,13.427249,2.337262,23.0,23.0
1,66.58210000023246,10,1546,182352,865,18.414884,1.499665,22.0,22.0
1,66.0557000010158,10,1579,182320,866,14.983122,3.59528,21.0,21.0
1,66.50749999971595,9,1602,182348,867,14.644703,4.379915,20.0,20.0
1,72.3359999992681,10,1629,182332,868,14.355224,3.359313,21.0,21.0
1,66.21790000099281,10,1587,182348,869,14.821006,1.438648,20.0,20.0
1,63.78960000074585,10,1618,182348,870,14.227421,4.264646,19.0,19.0
1,65.81999999980326,10,1538,182348,871,14.535543,2.381232,20.0,20.0
1,91.32259999933012,10,1576,182364,872,19.108514,4.663024,21.0,21.0
1,147.56060000036086,10,1587,182352,873,16.592312,1.4416,20.0,20.0
1,80.60289999957604,10,1580,182348,874,14.073685,4.166021,19.0,19.0
1,68.79139999909967,9,1472,182340,875,15.033839,4.712845,18.0,18.0
1,67.25870000082068,9,1535,182368,876,15.033458,4.948132,17.0,17.0
1,68.21930000114662,9,1569,182348,877,17.244478,2.115019,18.0,18.0
1,76.37729999987641,0,816,182348,878,16.377558,4.201335,19.0,19.0
1,65.15179999951215,9,1566,182348,879,13.985505,2.180933,18.0,18.0
1,69.01970000035362,9,1637,182348,880,15.331321,2.451473,17.0,17.0
1,70.1878999989276,0,808,182352,881,19.515796,3.588664,16.0,16.0
1,63.03939999997965,10,1575,182368,882,16.718808,4.786978,15.0,15.0
1,74.07489999968675,10,1492,182352,883,15.215692,3.744797,16.0,16.0
1,72.39560000016354,6,1515,182376,884,13.3484,4.335509,17.0,17.0
1,67.54000000000815,10,1655,182348,885,14.625169,2.912421,16.0,16.0
1,66.63579999985814,10,1550,182348,886,12.219657,1.587506,17.0,17.0
1,65.95190000007278,10,1595,182360,887,18.514948,3.703118,18.0,18.0
1,66.66429999859247,10,1619,182360,888,12.039414,4.047012,17.0,17.0
1,67.5412000000506,9,1524,182348,889,17.014494,4.791946,16.0,16.0
1,66.41549999949348,9,1544,182360,890,19.443566,2.687136,17.0,17.0
1,68.26649999857182,10,1654,182348,891,12.889125,2.678083,16.0,16.0
1,68.59979999899224,10,1549,182360,892,15.174534,3.000089,15.0,15.0
1,68.6070000010659,10,1554,182372,893,13.994185,2.304925,16.0,16.0
1,91.90139999918756,10,1633,182344,894,12.512214,4.009635,17.0,17.0
1,70.87249999858614,9,1588,182364,895,14.234781,3.723293,18.0,18.0
1,65.53440000061528,10,1618,182348,896,14.213826,4.365448,19.0,19.0
1,69.60540000000037,0,791,182364,897,13.905967,1.482414,18.0,18.0
1,69.02330000048096,9,1560,182328,898,18.248053,1.912361,17.0,17.0
1,63.294800000221585,9,1603,182348,899,13.396521,3.283821,16.0,16.0
1,65.65640000007988,0,856,182344,900,12.499737,3.234055,17.0,17.0
1,66.523600000437,10,1596,182348,901,12.146926,2.713575,16.0,16.0
1,64.43260000014561,10,1620,182348,902,15.322312,1.341761,17.0,17.0
1,69.23549999919487,1,827,182360,903,12.65656,3.348177,18.0,18.0
1,64.33950000064215,10,1595,182324,904,12.032959,3.926884,19.0,19.0
1,82.55530000133149,10,1632,182332,905,14.948457,2.051303,18.0,18.0
1,71.3567000002513,10,1580,182352,906,19.608344,1.089486,19.0,19.0
1,69.18140000016137,1,1584,182340,907,17.015715,1.071465,18.0,18.0
1,75.78889999967942,9,1638,182348,908,15.056021,2.250236,17.0,17.0
1,73.15729999936593,9,1558,182344,909,12.642736,4.132759,16.0,16.0
1,66.41850000050908,0,862,182352,910,16.574874,1.309345,17.0,17.0
1,73.12149999961548,10,1578,182340,911,19.817357,1.442965,18.0,18.0
1,70.58500000130152,10,1522,182340,912,15.936627,1.122038,17.0,17.0
1,66.48930000119435,9,1586,182328,913,15.246564,2.966303,16.0,16.0
1,66.73740000042017,9,1543,182352,914,18.85046,3.710183,15.0,15.0
1,68.69970000116155,10,1552,182336,915,14.81822,1.737204,16.0,16.0
1,92.36070000042673,9,1629,182344,916,12.361751,2.31405,17.0,17.0
1,74.37759999993432,0,825,182336,917,12.50261,1.703623,16.0,16.0
1,74.46689999960654,10,1632,182344,918,17.205979,1.806202,15.0,15.0
1,74.74709999951301,9,1562,182340,919,14.991347,1.028352,16.0,16.0
1,67.34420000066166,10,1677,182348,920,19.301405,4.363428,17.0,17.0
1,64.19789999927161,10,1515,182340,921,12.756959,3.738274,16.0,16.0
1,70.17129999985627,9,1539,182348,922,15.934293,4.287567,15.0,15.0
1,63.234299999749055,9,1641,182324,923,13.429941,1.720417,16.0,16.0
1,66.84499999937543,9,1601,182348,924,19.632022,1.833054,17.0,17.0
1,67.65699999959907,10,1555,182348,925,15.479943,1.668899,16.0,16.0
1,71.22329999947397,2,1585,182332,926,14.599886,2.321786,15.0,15.0
1,66.09570000000531,9,1603,182344,927,16.861652,3.116519,14.0,14.0
1,67.29020000057062,9,1533,182348,928,19.654215,4.231325,13.0,13.0
1,68.87020000067423,10,1581,182348,929,17.947588,2.186859,14.0,14.0
1,76.39320000089356,1,623,182352,930,14.422983,2.830018,15.0,15.0
1,73.16159999936644,10,1454,182336,931,14.34693,1.743136,14.0,14.0
1,76.54759999968519,9,1635,182348,932,13.573443,2.516391,13.0,13.0
1,68.96179999966989,10,1654,182344,933,14.689648,4.764401,12.0,12.0
1,64.65209999987565,9,1516,182348,934,16.84021,4.479296,11.0,11.0
1,68.30759999866132,9,1618,182360,935,12.788951,1.156528,12.0,12.0
1,75.60879999982717,9,1602,182352,936,18.669848,2.749301,13.0,13.0
1,73.22209999983897,5,608,182344,937,16.405355,2.09086,12.0,12.0
1,63.171300000249175,10,1563,182352,938,15.46572,1.530797,13.0,13.0
1,98.75590000046941,10,1653,182348,939,19.933048,3.198603,14.0,14.0
1,72.85960000081104,10,1591,182348,940,12.790545,4.406309,13.0,13.0
1,68.74830000015208,5,626,182352,941,15.440637,3.540789,14.0,14.0
1,66.30299999960698,10,1541,182368,942,13.258012,2.582354,13.0,13.0
1,65.4579999991256,9,1579,182348,943,15.983896,2.98901,12.0,12.0
1,63.99299999975483,4,626,182328,944,18.558049,2.983158,11.0,11.0
1,64.82580000010785,9,1534,182344,945,14.419998,2.071021,12.0,12.0
1,66.00210000033258,10,1603,182328,946,14.461615,2.889337,13.0,13.0
1,69.96749999962049,1,634,182320,947,14.114358,1.123786,12.0,12.0
1,63.17929999931948,10,1541,182328,948,13.593889,3.312623,11.0,11.0
1,68.28009999844653,10,1600,182344,949,14.164268,2.327318,12.0,12.0
1,66.37599999885424,0,634,182304,950,14.068622,1.387094,11.0,11.0
1,66.83329999941634,9,1534,182344,951,13.443146,2.017923,10.0,10.0
1,75.18920000075013,9,1488,182340,952,18.7148,1.884903,9.0,9.0
1,73.13179999982822,10,1527,182348,953,18.627183,3.973198,8.0,8.0
1,67.86359999932756,10,1587,182328,954,19.794356,4.014361,7.0,7.0
1,79.84559999931662,10,1658,182348,955,12.920904,4.760171,8.0,8.0
1,69.32420000157435,10,1597,182328,956,18.736757,2.774514,7.0,7.0
1,69.39039999997476,5,625,182344,957,15.468712,1.123817,8.0,8.0
1,63.7990000013815,9,1507,182328,958,13.741132,3.859544,9.0,9.0
1,71.02599999961967,10,1544,182324,959,12.884214,4.96698,10.0,10.0
1,62.75149999964924,0,633,182328,960,12.17346,4.963894,9.0,9.0
1,81.77889999933541,10,1551,182352,961,14.369661,2.843461,10.0,10.0
1,75.60040000134904,9,1526,181980,962,16.363772,2.158213,9.0,9.0
1,74.99140000072657,10,1650,182340,963,13.763981,1.202277,10.0,10.0
1,75.61769999847456,9,1467,182332,964,18.587464,4.889237,11.0,11.0
1,63.27449999844248,5,1553,182360,965,13.00446,4.439323,10.0,10.0
1,85.1886000000377,9,1609,182352,966,17.764316,4.000901,9.0,9.0
1,77.35720000164292,10,1639,182352,967,15.102444,1.2303,10.0,10.0
1,66.07520000034128,0,683,182328,968,17.523385,4.848506,11.0,11.0
1,64.77329999870562,10,1573,182340,969,17.270066,1.936209,10.0,10.0
1,68.65619999916817,10,1655,182368,970,16.293882,1.486701,11.0,11.0
1,67.49739999941085,2,670,182332,971,17.743028,3.691457,12.0,12.0
1,70.72590000097989,10,1570,182352,972,15.574352,1.034658,11.0,11.0
1,75.75830000132555,9,1529,182364,973,12.482929,3.727911,10.0,10.0
1,68.95380000059959,10,1586,182368,974,17.539307,3.300837,9.0,9.0
1,64.01089999963006,10,1597,182364,975,13.82153,3.652526,10.0,10.0
1,67.80179999987013,10,1523,182356,976,12.844042,3.510722,9.0,9.0
1,66.83349999912025,10,1576,182352,977,16.578543,2.421975,10.0,10.0
1,65.48310000107449,10,1651,182356,978,13.753328,3.898331,11.0,11.0
1,67.35070000104315,10,1545,182352,979,13.447936,1.629419,10.0,10.0
1,73.75049999973271,9,1618,182332,980,17.062113,3.642498,9.0,9.0
1,77.08490000004531,1,653,182340,981,12.815753,2.049153,10.0,10.0
1,64.73670000013954,10,1584,182344,982,12.788768,4.655326,11.0,11.0
1,87.7991999986989,10,1652,182332,983,12.067092,2.404046,10.0,10.0
1,97.33009999945352,10,1513,182328,984,13.254568,2.86798,9.0,9.0
1,65.68540000080247,9,1572,182332,985,19.254699,3.829506,8.0,8.0
1,66.10790000013367,10,1566,182352,986,14.88139,1.746615,9.0,9.0
1,67.09650000084366,9,1529,182340,987,17.640097,3.167663,10.0,10.0
1,68.3578000007401,9,1573,182356,988,17.76232,1.179421,9.0,9.0
1,64.55260000075214,9,1599,182340,989,13.385125,2.279493,8.0,8.0
1,77.07930000105989,10,1520,182348,990,15.732294,3.277784,7.0,7.0
1,82.09089999945718,9,1641,182340,991,16.496752,3.171663,6.0,6.0
1,72.93059999938123,9,1587,182348,992,16.528931,2.669902,7.0,7.0
1,67.59450000026845,10,1659,182340,993,14.230503,3.072518,6.0,6.0
1,73.25710000077379,5,1638,182328,994,12.974884,3.997085,5.0,5.0
1,75.60689999991155,10,1623,182340,995,19.623486,1.216386,6.0,6.0
1,71.63650000074995,10,680,182324,996,18.258617,1.895332,7.0,7.0
1,81.38850000068487,10,1586,182332,997,14.691291,1.134153,6.0,6.0
1,71.9900999993115,9,1515,182352,998,19.752686,3.248382,5.0,5.0
1,80.55380000041623,9,1561,182328,999,12.652651,2.286223,6.0,6.0
