ok,rtt_ms,t_us,t_loc_us,heap,k,vpv,ipv,vref,vref_port
1,21.12940000370145,21.0,712.0,180260.0,633,16.356594,3.63001,13.0,13.0
1,31.01779999997234,55.0,949.0,180092.0,634,14.90557,1.765625,14.0,14.0
1,26.634800000465475,35.0,768.0,180256.0,635,17.577922,1.011529,13.0,13.0
1,28.95859999989625,55.0,1017.0,180104.0,636,18.271048,1.028933,12.0,12.0
1,19.480800001474563,21.0,724.0,180060.0,637,16.934407,3.378455,11.0,11.0
1,56.706699993810616,29.0,814.0,180248.0,638,12.844099,3.368809,12.0,12.0
1,34.61029999743914,39.0,949.0,180104.0,639,18.062777,3.143968,13.0,13.0
1,27.390199997171294,54.0,1019.0,180108.0,640,17.382084,3.834687,14.0,14.0
1,67.26269999489887,47.0,955.0,180108.0,641,13.647279,4.706466,13.0,13.0
1,19.063499996264,29.0,771.0,180236.0,642,14.620332,3.334808,14.0,14.0
1,40.416099996946286,38.0,951.0,180076.0,643,12.825463,4.98562,15.0,15.0
1,45.429400001012255,29.0,767.0,180244.0,644,17.233129,2.847143,14.0,14.0
1,43.167399999219924,38.0,961.0,180108.0,645,16.528958,1.108753,15.0,15.0
1,30.36190000420902,29.0,815.0,180280.0,646,13.920637,4.898756,16.0,16.0
1,35.925399999541696,39.0,955.0,180088.0,647,12.648252,1.566804,15.0,15.0
1,32.00950000609737,54.0,1023.0,180124.0,648,16.584618,4.095889,14.0,14.0
1,25.841000002401415,21.0,582.0,180060.0,649,18.822985,4.444913,13.0,13.0
1,30.50749999965774,28.0,820.0,180064.0,650,18.081777,2.390631,14.0,14.0
1,48.96490000101039,21.0,731.0,180080.0,651,16.652649,4.252492,15.0,15.0
1,29.72520000184886,54.0,1008.0,180096.0,652,13.110767,1.325682,14.0,14.0
1,38.08500000013737,21.0,718.0,180260.0,653,15.668682,2.241361,13.0,13.0
1,66.46529999852646,54.0,1016.0,180108.0,654,12.029878,3.067454,12.0,12.0
1,108.97609999665292,38.0,786.0,180060.0,655,14.983822,4.532538,11.0,11.0
1,25.356800004374236,54.0,1018.0,180112.0,656,14.673408,3.650684,12.0,12.0
1,73.1554000012693,38.0,953.0,180100.0,657,16.544627,2.198666,11.0,11.0
1,28.93960000074003,28.0,802.0,180256.0,658,15.740896,2.47064,10.0,10.0
1,236.4127000037115,21.0,651.0,180068.0,659,13.900688,1.35249,11.0,11.0
1,46.54850000224542,29.0,785.0,180060.0,660,12.416971,1.890812,12.0,12.0
1,57.86409999564057,21.0,591.0,180040.0,661,12.666554,1.602525,11.0,11.0
1,32.07519999705255,54.0,1018.0,180108.0,662,12.999359,2.493196,10.0,10.0
1,24.875100003555417,21.0,581.0,180060.0,663,13.905391,1.017635,11.0,11.0
1,22.3993999970844,29.0,855.0,180068.0,664,12.263297,4.960214,12.0,12.0
1,44.016399995598476,20.0,794.0,180052.0,665,13.961156,1.16331,11.0,11.0
1,24.095299995678943,54.0,1021.0,180080.0,666,17.008078,3.206564,10.0,10.0
1,25.95189999556169,38.0,954.0,180108.0,667,15.110812,3.933327,9.0,9.0
1,36.57920000114245,54.0,1010.0,180100.0,668,19.495863,2.585421,10.0,10.0
1,29.91170000314014,21.0,760.0,180240.0,669,15.002607,3.056733,9.0,9.0
1,33.20499999972526,29.0,816.0,180052.0,670,13.875809,1.695896,10.0,10.0
1,40.13970000232803,21.0,760.0,180252.0,671,15.109448,3.708076,11.0,11.0
1,24.2045999984839,42.0,764.0,180248.0,672,12.11816,1.553581,10.0,10.0
1,43.47820000111824,38.0,913.0,180096.0,673,18.464865,2.328581,9.0,9.0
1,369.60199999884935,54.0,1011.0,180132.0,674,16.473247,1.221975,10.0,10.0
1,24.915399997553322,20.0,577.0,180076.0,675,16.406188,1.110952,9.0,9.0
1,22.86399999866262,29.0,815.0,180276.0,676,13.658067,2.791587,8.0,8.0
1,38.182800002687145,21.0,759.0,180280.0,677,16.190498,1.501234,9.0,9.0
1,24.65650000522146,29.0,751.0,180068.0,678,15.672294,4.121934,10.0,10.0
1,44.24709999875631,38.0,931.0,180120.0,679,17.646299,2.476319,9.0,9.0
1,32.73089999856893,50.0,1087.0,180108.0,680,15.969157,4.196011,8.0,8.0
1,63.023700000485405,38.0,920.0,180112.0,681,14.105409,1.560882,9.0,9.0
1,55.14950000360841,29.0,779.0,180272.0,682,19.752058,4.492029,10.0,10.0
1,34.111100001609884,38.0,932.0,180088.0,683,18.993503,2.908689,9.0,9.0
1,69.720800005598,29.0,634.0,180264.0,684,12.282817,3.971854,10.0,10.0
1,33.406900001864415,39.0,928.0,180084.0,685,18.321263,4.860523,11.0,11.0
1,37.80729999562027,54.0,1040.0,180104.0,686,12.286244,4.251247,10.0,10.0
1,34.021699997538235,39.0,768.0,180244.0,687,14.694385,3.666359,9.0,9.0
1,31.449399997654837,55.0,1019.0,180096.0,688,19.204482,2.006472,10.0,10.0
1,36.98589999839896,38.0,935.0,180088.0,689,19.947426,1.151395,9.0,9.0
1,31.63759999733884,28.0,773.0,180228.0,690,12.917725,2.922711,8.0,8.0
1,33.355700004904065,38.0,922.0,180076.0,691,17.751607,4.705976,7.0,7.0
1,341.8110999991768,54.0,1046.0,180080.0,692,18.778172,4.882053,6.0,6.0
1,25.109900001552887,21.0,709.0,180052.0,693,15.530869,2.625262,7.0,7.0
1,25.384000000485685,63.0,1018.0,180100.0,694,16.715601,3.767796,8.0,8.0
1,57.28639999870211,38.0,928.0,180088.0,695,19.223049,3.368094,9.0,9.0
1,50.205499996081926,54.0,837.0,180056.0,696,19.247744,2.662713,8.0,8.0
1,23.9889000004041,21.0,727.0,180236.0,697,18.170867,4.99227,7.0,7.0
1,41.03849999955855,54.0,1040.0,180068.0,698,12.630158,3.828976,8.0,8.0
1,18.101499998010695,20.0,716.0,180244.0,699,19.225279,4.577964,9.0,9.0
1,28.7772000010591,54.0,1022.0,180088.0,700,18.982069,2.114989,8.0,8.0
1,40.2814999979455,39.0,934.0,180096.0,701,15.250407,3.032387,7.0,7.0
1,26.132099999813363,29.0,816.0,180248.0,702,19.757383,2.06225,8.0,8.0
1,24.592399997345638,38.0,932.0,180092.0,703,17.283969,4.039117,9.0,9.0
1,21.428300002298784,29.0,827.0,180252.0,704,13.173506,4.481375,8.0,8.0
1,35.39230000023963,34.0,819.0,180268.0,705,16.041832,4.825184,7.0,7.0
1,22.977199994784314,54.0,1025.0,180084.0,706,19.117529,4.789756,6.0,6.0
1,24.68179999414133,21.0,580.0,180048.0,707,13.462544,4.338596,7.0,7.0
1,20.71839999553049,29.0,793.0,180016.0,708,18.902555,4.789113,8.0,8.0
1,39.2266999988351,38.0,920.0,180068.0,709,17.196376,2.474128,7.0,7.0
1,19.255999999586493,29.0,796.0,180040.0,710,16.695137,1.631528,8.0,8.0
1,39.89269999874523,20.0,763.0,180024.0,711,19.969489,3.88888,9.0,9.0
1,31.80910000082804,55.0,1038.0,180076.0,712,14.716454,4.675499,8.0,8.0
1,38.03599999810103,39.0,771.0,180240.0,713,17.699127,2.332498,9.0,9.0
1,371.4237000021967,41.0,899.0,180256.0,714,19.435076,2.297367,10.0,10.0
1,21.265399998810608,38.0,933.0,180112.0,715,14.559688,1.118899,9.0,9.0
1,22.12659999349853,59.0,821.0,180064.0,716,17.607265,1.432006,8.0,8.0
1,22.831499998574145,21.0,719.0,180272.0,717,12.389378,3.624271,7.0,7.0
1,27.220399999350775,55.0,1027.0,180120.0,718,19.746842,1.256705,8.0,8.0
1,24.617099996248726,38.0,935.0,180104.0,719,18.078774,1.914642,9.0,9.0
1,35.42150000430411,32.0,804.0,180072.0,720,18.889864,1.048577,8.0,8.0
1,21.324000001186505,21.0,753.0,180068.0,721,13.553194,4.900581,7.0,7.0
1,29.099700004735496,54.0,1027.0,180104.0,722,16.603124,1.526876,8.0,8.0
1,58.60499999835156,38.0,918.0,180132.0,723,12.037755,2.636129,9.0,9.0
1,19.24739999958547,29.0,808.0,180244.0,724,15.475412,3.131214,10.0,10.0
1,103.38509999564849,38.0,908.0,180104.0,725,17.446383,1.615901,9.0,9.0
1,80.74950000445824,54.0,1044.0,180080.0,726,14.546902,1.211943,10.0,10.0
1,47.85249999986263,39.0,936.0,180096.0,727,19.972031,2.695401,11.0,11.0
1,21.922100000665523,29.0,734.0,180044.0,728,17.427881,2.141053,10.0,10.0
1,51.85019999771612,39.0,944.0,180116.0,729,13.137743,1.774138,11.0,11.0
1,25.27780000673374,29.0,773.0,180264.0,730,12.121523,3.753114,12.0,12.0
1,621.578899997985,39.0,945.0,180124.0,731,19.917516,1.366404,11.0,11.0
1,22.77199999662116,55.0,963.0,180116.0,732,13.32192,4.206787,10.0,10.0
1,44.93750000256114,38.0,924.0,180108.0,733,17.091112,4.791199,9.0,9.0
1,62.179499997000676,54.0,1028.0,180104.0,734,14.917697,2.712249,10.0,10.0
1,31.546899997920264,38.0,845.0,180140.0,735,14.29122,4.217557,11.0,11.0
1,49.10840000229655,55.0,1023.0,180128.0,736,13.500131,2.519204,10.0,10.0
1,24.629100000311155,38.0,941.0,180128.0,737,17.275184,4.653537,9.0,9.0
1,35.127299997839145,54.0,1034.0,180132.0,738,18.502637,1.33985,10.0,10.0
1,38.84490000200458,39.0,923.0,180132.0,739,18.912636,4.165303,11.0,11.0
1,22.42100000148639,54.0,1026.0,180100.0,740,15.765875,3.215106,10.0,10.0
1,32.601799997792114,38.0,925.0,180128.0,741,15.545706,1.221849,11.0,11.0
1,28.076900001906324,63.0,1039.0,180132.0,742,14.562255,4.652338,12.0,12.0
1,207.28789999702713,39.0,946.0,180096.0,743,16.789106,1.392728,11.0,11.0
1,36.196200002450496,54.0,1020.0,180080.0,744,16.411527,3.473725,10.0,10.0
1,27.57209999981569,38.0,926.0,180120.0,745,18.489909,3.326343,9.0,9.0
1,73.48639999690931,54.0,932.0,180132.0,746,13.61075,4.879714,8.0,8.0
1,31.846400001086295,38.0,919.0,180124.0,747,14.370119,3.901456,9.0,9.0
1,44.780999996874016,54.0,1015.0,180112.0,748,17.501804,4.693107,10.0,10.0
1,26.758699998026714,39.0,942.0,180120.0,749,18.120215,2.55082,9.0,9.0
1,34.45310000097379,54.0,1009.0,180112.0,750,12.384139,3.625351,10.0,10.0
1,40.57390000525629,38.0,952.0,180112.0,751,12.095083,1.209612,9.0,9.0
1,27.256400004262105,54.0,958.0,180128.0,752,12.18529,3.292522,8.0,8.0
1,34.882500003732275,39.0,850.0,180120.0,753,18.29954,1.281008,9.0,9.0
1,48.013799998443574,54.0,1006.0,180120.0,754,14.554372,2.516718,10.0,10.0
1,29.306799995538313,38.0,958.0,180108.0,755,19.195451,3.585344,11.0,11.0
1,27.11769999586977,54.0,1011.0,180112.0,756,15.238008,4.688035,12.0,12.0
1,35.80160000274191,38.0,876.0,180132.0,757,17.49705,3.688986,11.0,11.0
1,25.87119999952847,54.0,1001.0,180100.0,758,17.696746,3.167312,12.0,12.0
1,50.26429999998072,38.0,928.0,180132.0,759,15.739988,4.889966,13.0,13.0
1,53.30159999721218,55.0,1042.0,180132.0,760,16.574616,2.624791,12.0,12.0
1,37.84590000577737,39.0,924.0,180124.0,761,12.748608,1.769037,13.0,13.0
1,39.22819999570493,54.0,1037.0,180128.0,762,19.866317,4.846818,14.0,14.0
1,49.678199997288175,39.0,930.0,180132.0,763,12.023809,1.311181,13.0,13.0
1,25.635899997723754,55.0,1025.0,180132.0,764,17.431124,1.872066,12.0,12.0
1,196.27339999715332,38.0,962.0,180120.0,765,17.309224,1.839288,13.0,13.0
1,71.36869999521878,54.0,1031.0,180132.0,766,15.174741,2.303545,14.0,14.0
1,37.688899996283,38.0,939.0,180132.0,767,13.971869,4.100458,15.0,15.0
1,64.16970000282163,54.0,1037.0,180124.0,768,14.430511,4.658621,16.0,16.0
1,35.0895000010496,38.0,931.0,180116.0,769,13.509766,4.579744,15.0,15.0
1,63.918799998646136,54.0,1037.0,180124.0,770,13.227908,2.183778,16.0,16.0
1,44.68989999440964,42.0,941.0,180112.0,771,19.869624,1.189272,15.0,15.0
1,43.47159999451833,54.0,1032.0,180120.0,772,18.706356,1.654734,14.0,14.0
1,49.767000004067086,39.0,928.0,180128.0,773,16.152766,4.8328,13.0,13.0
1,57.415300005231984,58.0,1032.0,180104.0,774,12.951439,2.507614,14.0,14.0
1,27.973199998086784,38.0,847.0,180132.0,775,16.06544,3.60893,15.0,15.0
1,42.06509999494301,54.0,1001.0,180108.0,776,14.689905,1.994987,14.0,14.0
1,37.95030000037514,39.0,946.0,180104.0,777,19.262562,1.032272,15.0,15.0
1,73.36850000137929,50.0,1016.0,180108.0,778,19.849785,1.597216,16.0,16.0
1,39.777199999662116,39.0,938.0,180092.0,779,13.848241,3.926525,17.0,17.0
1,33.18740000395337,54.0,935.0,180116.0,780,18.02449,3.052076,18.0,18.0
1,42.663699998229276,38.0,846.0,180112.0,781,12.17238,1.890641,17.0,17.0
1,35.734500001126435,55.0,997.0,180108.0,782,13.663891,4.569269,16.0,16.0
1,46.82400000456255,38.0,937.0,180112.0,783,15.670678,4.069772,15.0,15.0
1,71.936000000278,54.0,1013.0,180104.0,784,19.249885,2.572604,16.0,16.0
1,48.378899999079295,38.0,956.0,180112.0,785,19.391075,3.721658,17.0,17.0
1,44.07129999890458,55.0,1007.0,180108.0,786,16.838879,2.802725,16.0,16.0
1,65.72159999632277,38.0,947.0,180124.0,787,15.536892,2.295946,17.0,17.0
1,31.12620000320021,55.0,1008.0,180108.0,788,14.231228,2.940577,18.0,18.0
1,49.93250000552507,39.0,938.0,180108.0,789,15.261284,2.049269,17.0,17.0
1,37.39899999345653,55.0,1004.0,180100.0,790,12.589808,4.893077,16.0,16.0
1,30.592600000090897,38.0,937.0,180108.0,791,16.581852,2.343868,17.0,17.0
1,67.75010000274051,54.0,1035.0,180108.0,792,18.722463,2.948191,18.0,18.0
1,64.61610000405926,38.0,944.0,180124.0,793,18.686773,1.659066,17.0,17.0
1,56.78089999855729,55.0,1017.0,180100.0,794,13.164779,1.941046,18.0,18.0
1,66.7405999993207,38.0,879.0,180120.0,795,18.88182,4.058481,19.0,19.0
1,35.644800002046395,54.0,1003.0,180108.0,796,14.624327,4.734142,18.0,18.0
1,74.05810000636848,38.0,933.0,180124.0,797,18.882834,2.552322,19.0,19.0
1,38.412699999753386,54.0,1032.0,180108.0,798,16.798858,4.939331,20.0,20.0
1,125.82819999806816,38.0,923.0,180108.0,799,17.650391,1.790962,19.0,19.0
1,47.84550000476884,54.0,1045.0,180104.0,800,16.789041,4.565004,18.0,18.0
1,271.9338000024436,38.0,954.0,180120.0,801,16.258619,2.869502,19.0,19.0
1,3235.1957999999286,54.0,1026.0,180124.0,802,17.963152,2.816177,20.0,20.0
1,67.00949999503791,46.0,966.0,179888.0,803,17.065149,1.028107,19.0,19.0
1,48.90009999508038,55.0,1042.0,179884.0,804,18.102488,4.844117,18.0,18.0
1,55.182799995236564,38.0,923.0,179856.0,805,18.761775,4.266846,19.0,19.0
1,33.30229999846779,54.0,1003.0,179892.0,806,15.788701,3.941438,18.0,18.0
1,73.30650000221794,25.0,713.0,179832.0,807,15.913273,1.45417,19.0,19.0
1,41.03810000378871,29.0,766.0,179848.0,808,12.268282,2.392784,20.0,20.0
1,74.01569999638014,21.0,692.0,179828.0,809,18.693044,2.88066,21.0,21.0
1,91.73849999933736,54.0,1018.0,179884.0,810,12.888189,1.134221,20.0,20.0
1,33.07379999750992,20.0,759.0,179840.0,811,16.222868,1.993637,19.0,19.0
1,72.23979999980656,54.0,860.0,179832.0,812,17.109746,2.182915,18.0,18.0
1,3427.5504000033834,39.0,862.0,179896.0,813,15.54875,1.565562,19.0,19.0
1,78.1797000017832,41.0,1052.0,179660.0,814,15.246572,3.274515,20.0,20.0
1,70.32880000042496,39.0,891.0,179656.0,815,16.24377,1.408692,19.0,19.0
1,77.6659000039217,29.0,626.0,179600.0,816,18.880324,3.855514,18.0,18.0
1,36.634700001741294,38.0,843.0,179660.0,817,13.19065,1.441011,19.0,19.0
1,76.75740000559017,28.0,808.0,179596.0,818,13.386914,2.640973,20.0,20.0
1,25.32789999531815,20.0,792.0,179592.0,819,13.958653,1.914604,19.0,19.0
1,65.28570000227774,59.0,1019.0,179656.0,820,17.021185,1.477637,20.0,20.0
1,54.33959999936633,21.0,771.0,179596.0,821,13.704081,4.657798,21.0,21.0
1,278.5221000012825,54.0,1027.0,179656.0,822,12.941584,1.891094,20.0,20.0
1,103.53410000243457,21.0,756.0,179600.0,823,19.267962,4.124253,19.0,19.0
1,41.422300004342105,35.0,771.0,179572.0,824,15.586149,4.878189,20.0,20.0
1,73.88270000228658,21.0,591.0,179616.0,825,14.615426,3.374819,19.0,19.0
1,91.97020000283374,29.0,712.0,179576.0,826,13.626939,2.836916,20.0,20.0
1,3418.93190000701,21.0,782.0,179584.0,827,13.962429,3.883047,21.0,21.0
1,101.46230000100331,54.0,1045.0,179452.0,828,13.473619,4.544004,22.0,22.0
1,134.67730000411393,38.0,968.0,179436.0,829,19.175517,4.074242,23.0,23.0
1,73.2776999939233,55.0,681.0,179380.0,830,19.087452,2.209535,22.0,22.0
1,151.89600000303471,21.0,817.0,179368.0,831,12.414319,4.633257,21.0,21.0
1,51.15059999661753,33.0,618.0,179376.0,832,16.614964,1.175782,22.0,22.0
1,62.680199996975716,38.0,988.0,179444.0,833,18.207507,2.28606,23.0,23.0
1,76.3165000025765,29.0,674.0,179388.0,834,19.616059,4.93846,23.0,23.0
1,27.4031999942963,21.0,829.0,179392.0,835,16.821128,4.631352,22.0,22.0
1,70.12860000395449,55.0,997.0,179420.0,836,14.856345,2.098614,23.0,23.0
1,38.28290000092238,39.0,945.0,179428.0,837,17.841376,3.235419,23.0,23.0
1,36.66279999742983,29.0,753.0,179380.0,838,12.197578,2.394916,22.0,22.0
1,82.89209999929881,38.0,720.0,179392.0,839,12.06909,2.236204,23.0,23.0
1,86.56670000345912,28.0,621.0,179356.0,840,15.741517,2.447807,23.0,23.0
1,28.52780000102939,21.0,700.0,179392.0,841,16.193148,1.117902,22.0,22.0
1,86.17310000408906,54.0,1014.0,179436.0,842,19.591321,1.84444,21.0,21.0
1,103.48379999777535,21.0,577.0,179380.0,843,12.672988,3.424233,20.0,20.0
1,99.53780000068946,54.0,1021.0,179440.0,844,17.368377,2.283513,21.0,21.0
1,81.57410000421805,38.0,944.0,179436.0,845,19.323644,1.618112,20.0,20.0
1,39.56319999997504,29.0,761.0,179384.0,846,13.376026,4.374536,19.0,19.0
1,250.7374000051641,30.0,786.0,179404.0,847,15.593069,3.239132,20.0,20.0
1,38.623400003416464,54.0,1030.0,179416.0,848,18.142316,2.902071,21.0,21.0
1,21.93210000405088,20.0,813.0,179396.0,849,19.123659,1.895608,20.0,20.0
1,93.5234999997192,54.0,1027.0,179408.0,850,15.916361,1.679624,21.0,21.0
1,37.13840000273194,35.0,830.0,179580.0,851,13.903432,3.453555,22.0,22.0
1,72.13590000174008,29.0,762.0,179584.0,852,16.815988,2.525232,21.0,21.0
1,70.40689999848837,21.0,819.0,179380.0,853,12.073217,2.79329,22.0,22.0
1,3478.726999994251,54.0,1049.0,179432.0,854,14.157771,4.981119,23.0,23.0
1,65.32169999991311,38.0,968.0,179208.0,855,16.627684,4.542716,23.0,23.0
1,56.18690000119386,29.0,835.0,179368.0,856,17.530019,1.365698,22.0,22.0
1,64.46140000480227,47.0,943.0,179196.0,857,15.925566,4.798826,21.0,21.0
1,19.54680000199005,50.0,834.0,179156.0,858,16.250913,1.565542,22.0,22.0
1,59.12240000179736,21.0,620.0,179160.0,859,18.099835,4.11203,23.0,23.0
1,58.52920000324957,55.0,1027.0,179208.0,860,17.876295,3.642869,22.0,22.0
1,28.125600001658313,38.0,927.0,179216.0,861,18.807097,2.721275,23.0,23.0
1,45.690699997066986,50.0,1017.0,179216.0,862,14.722616,4.582446,23.0,23.0
1,26.583999999274965,38.0,917.0,179232.0,863,12.686049,4.876447,22.0,22.0
1,81.9991000025766,54.0,1028.0,179216.0,864,13.427249,2.337262,23.0,23.0
1,61.99149999883957,38.0,954.0,179212.0,865,18.414884,1.499665,22.0,22.0
1,30.178900000464637,54.0,1025.0,179192.0,866,14.983122,3.59528,21.0,21.0
1,47.066900006029755,38.0,924.0,179208.0,867,14.644703,4.379915,20.0,20.0
1,53.188600002613384,54.0,1031.0,179196.0,868,14.355224,3.359313,21.0,21.0
1,56.48990000190679,38.0,930.0,179196.0,869,14.821006,1.438648,20.0,20.0
1,57.55939999653492,55.0,1029.0,179200.0,870,14.227421,4.264646,19.0,19.0
1,31.943699999828823,38.0,918.0,179200.0,871,14.535543,2.381232,20.0,20.0
1,67.68909999664174,54.0,1038.0,179212.0,872,19.108514,4.663024,21.0,21.0
1,40.45580000092741,38.0,926.0,179212.0,873,16.592312,1.4416,20.0,20.0
1,67.87859999894863,54.0,1039.0,179196.0,874,14.073685,4.166021,19.0,19.0
1,344.00450000248384,38.0,957.0,178860.0,875,15.033839,4.712845,18.0,18.0
1,50.15100000309758,54.0,1024.0,178860.0,876,15.033458,4.948132,17.0,17.0
1,78.46799999970244,38.0,927.0,178860.0,877,17.244478,2.115019,18.0,18.0
1,32.06440000212751,54.0,1020.0,178828.0,878,16.377558,4.201335,19.0,19.0
1,23.778299997502472,39.0,928.0,178836.0,879,13.985505,2.180933,18.0,18.0
1,42.52180000185035,54.0,1023.0,178828.0,880,15.331321,2.451473,17.0,17.0
1,58.15250000159722,38.0,941.0,178836.0,881,19.515796,3.588664,16.0,16.0
1,24.0884000013466,54.0,1015.0,178828.0,882,16.718808,4.786978,15.0,15.0
1,66.44239999877755,38.0,917.0,178836.0,883,15.215692,3.744797,16.0,16.0
1,28.46319999662228,54.0,940.0,178864.0,884,13.3484,4.335509,17.0,17.0
1,37.48520000226563,38.0,918.0,178856.0,885,14.625169,2.912421,16.0,16.0
1,28.05610000359593,54.0,1007.0,178856.0,886,12.219657,1.587506,17.0,17.0
1,23.854899998696055,38.0,937.0,178856.0,887,18.514948,3.703118,18.0,18.0
1,34.52580000157468,54.0,1021.0,178856.0,888,12.039414,4.047012,17.0,17.0
1,43.116599998029415,38.0,944.0,178856.0,889,17.014494,4.791946,16.0,16.0
1,43.00119999970775,55.0,1014.0,178856.0,890,19.443566,2.687136,17.0,17.0
1,31.89340000244556,20.0,642.0,178796.0,891,12.889125,2.678083,16.0,16.0
1,36.81030000007013,54.0,1016.0,178820.0,892,15.174534,3.000089,15.0,15.0
1,29.001499999139924,39.0,954.0,178828.0,893,13.994185,2.304925,16.0,16.0
1,34.43659999902593,54.0,1016.0,178820.0,894,12.512214,4.009635,17.0,17.0
1,29.615299994475208,38.0,956.0,178828.0,895,14.234781,3.723293,18.0,18.0
1,25.700799997139256,54.0,1009.0,178820.0,896,14.213826,4.365448,19.0,19.0
1,43.76030000275932,39.0,953.0,178828.0,897,13.905967,1.482414,18.0,18.0
1,55.47459999797866,54.0,1021.0,178820.0,898,18.248053,1.912361,17.0,17.0
1,43.54880000028061,38.0,941.0,178828.0,899,13.396521,3.283821,16.0,16.0
1,36.69439999794122,54.0,1010.0,178820.0,900,12.499737,3.234055,17.0,17.0
1,1023.4316999994917,38.0,957.0,179228.0,901,12.146926,2.713575,16.0,16.0
1,27.34719999716617,54.0,1007.0,179204.0,902,15.322312,1.341761,17.0,17.0
1,28.263400003197603,38.0,841.0,179228.0,903,12.65656,3.348177,18.0,18.0
1,37.861199998587836,54.0,1004.0,179216.0,904,12.032959,3.926884,19.0,19.0
1,48.57750000519445,38.0,922.0,179208.0,905,14.948457,2.051303,18.0,18.0
1,35.305900004459545,54.0,1060.0,179212.0,906,19.608344,1.089486,19.0,19.0
1,28.558899997733533,38.0,933.0,179212.0,907,17.015715,1.071465,18.0,18.0
1,61.67719999939436,54.0,1028.0,179204.0,908,15.056021,2.250236,17.0,17.0
1,29.818599999998696,38.0,921.0,179208.0,909,12.642736,4.132759,16.0,16.0
1,35.202300001401454,47.0,1028.0,179212.0,910,16.574874,1.309345,17.0,17.0
1,36.49760000553215,38.0,929.0,179212.0,911,19.817357,1.442965,18.0,18.0
1,36.448300001211464,39.0,1041.0,179204.0,912,15.936627,1.122038,17.0,17.0
1,25.521000003209338,38.0,926.0,179212.0,913,15.246564,2.966303,16.0,16.0
1,23.54619999823626,54.0,947.0,179220.0,914,18.85046,3.710183,15.0,15.0
1,44.335799997497816,39.0,842.0,179212.0,915,14.81822,1.737204,16.0,16.0
1,47.592599999916274,54.0,1007.0,179208.0,916,12.361751,2.31405,17.0,17.0
1,59.462400000484195,38.0,884.0,179220.0,917,12.50261,1.703623,16.0,16.0
1,49.126500001875684,55.0,998.0,179236.0,918,17.205979,1.806202,15.0,15.0
1,48.40419999527512,39.0,940.0,179232.0,919,14.991347,1.028352,16.0,16.0
1,47.97339999640826,54.0,1000.0,179224.0,920,19.301405,4.363428,17.0,17.0
1,27.532500003871974,39.0,961.0,179224.0,921,12.756959,3.738274,16.0,16.0
1,28.969799997867085,54.0,1022.0,179236.0,922,15.934293,4.287567,15.0,15.0
1,40.052800002740696,44.0,941.0,179200.0,923,13.429941,1.720417,16.0,16.0
1,32.68910000042524,51.0,1033.0,179196.0,924,19.632022,1.833054,17.0,17.0
1,35.436999998637475,38.0,939.0,179224.0,925,15.479943,1.668899,16.0,16.0
1,30.205800001567695,50.0,1009.0,179236.0,926,14.599886,2.321786,15.0,15.0
1,40.39290000218898,38.0,960.0,179232.0,927,16.861652,3.116519,14.0,14.0
1,30.71279999858234,54.0,1005.0,179224.0,928,19.654215,4.231325,13.0,13.0
1,30.25569999590516,38.0,950.0,179224.0,929,17.947588,2.186859,14.0,14.0
1,29.52549999463372,54.0,1009.0,179216.0,930,14.422983,2.830018,15.0,15.0
1,75.91769999999087,39.0,868.0,179224.0,931,14.34693,1.743136,14.0,14.0
1,23.286300005565863,54.0,1010.0,179212.0,932,13.573443,2.516391,13.0,13.0
1,30.95469999971101,38.0,939.0,179216.0,933,14.689648,4.764401,12.0,12.0
1,26.96039999864297,58.0,943.0,179224.0,934,16.84021,4.479296,11.0,11.0
1,26.729599994723685,38.0,928.0,179232.0,935,12.788951,1.156528,12.0,12.0
1,28.78979999513831,55.0,1002.0,179224.0,936,18.669848,2.749301,13.0,13.0
1,39.05200000008335,38.0,935.0,179216.0,937,16.405355,2.09086,12.0,12.0
1,27.740500001527835,55.0,942.0,179216.0,938,15.46572,1.530797,13.0,13.0
1,21.25289999821689,38.0,916.0,179224.0,939,19.933048,3.198603,14.0,14.0
1,42.46170000260463,54.0,1025.0,179180.0,940,12.790545,4.406309,13.0,13.0
1,37.171300005866215,38.0,925.0,179204.0,941,15.440637,3.540789,14.0,14.0
1,45.68920000019716,50.0,1018.0,179192.0,942,13.258012,2.582354,13.0,13.0
1,27.690899994922802,39.0,925.0,179168.0,943,15.983896,2.98901,12.0,12.0
1,81.07330000348156,51.0,1033.0,179180.0,944,18.558049,2.983158,11.0,11.0
1,45.13540000334615,38.0,930.0,179204.0,945,14.419998,2.071021,12.0,12.0
1,67.39210000523599,29.0,716.0,179156.0,946,14.461615,2.889337,13.0,13.0
1,55.256999999983236,39.0,927.0,179216.0,947,14.114358,1.123786,12.0,12.0
1,52.54760000389069,54.0,1032.0,179216.0,948,13.593889,3.312623,11.0,11.0
1,46.67409999819938,41.0,928.0,179212.0,949,14.164268,2.327318,12.0,12.0
1,68.82430000405293,54.0,1044.0,179176.0,950,14.068622,1.387094,11.0,11.0
1,66.3325999994413,38.0,930.0,179216.0,951,13.443146,2.017923,10.0,10.0
1,51.589000002422836,55.0,665.0,179184.0,952,18.7148,1.884903,9.0,9.0
1,29.54749999480555,20.0,770.0,179168.0,953,18.627183,3.973198,8.0,8.0
1,59.90870000096038,29.0,750.0,179176.0,954,19.794356,4.014361,7.0,7.0
